name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
Playstation 3 GPU 40nm,RSX-40nm,"Oct 4th, 2012",IGP,"256 MB, GDDR3, 128 bit",550 MHz,650 MHz,24 / 8 / 24 / 8,35
Quadro 4100,GK104,Unknown,PCIe 3.0 x16,"2 GB, DDR3, 256 bit",797 MHz,891 MHz,1344 / 112 / 32,35
Quadro 500M,GF108,"Feb 22nd, 2011",MXM-A (3.0),"1024 MB, DDR3, 128 bit",700 MHz,900 MHz,96 / 16 / 4,35
Quadro FX 370,G84,"Sep 12th, 2007",PCIe 1.0 x16,"256 MB, DDR2, 64 bit",360 MHz,500 MHz,16 / 8 / 4,35
Quadro FX 550M,G73,"Mar 13th, 2006",PCIe 1.0 x16,"512 MB, GDDR3, 128 bit",480 MHz,500 MHz,12 / 5 / 12 / 8,35
Quadro FX 770M,G96,"Aug 14th, 2008",MXM-II,"512 MB, GDDR3, 128 bit",500 MHz,800 MHz,32 / 16 / 8,35
Quadro FX 880M,GT216,"Jan 7th, 2010",MXM-A (3.0),"1024 MB, GDDR3, 128 bit",550 MHz,790 MHz,48 / 16 / 8,35
Quadro K100M,GK107,"Aug 22nd, 2014",MXM-A (3.0),"1024 MB, DDR3, 64 bit",850 MHz,800 MHz,192 / 16 / 8,35
Quadro K200M,GK107,"Aug 22nd, 2014",MXM-A (3.0),"1024 MB, DDR3, 64 bit",850 MHz,800 MHz,192 / 16 / 8,35
Quadro K500M,GK107,"Jun 1st, 2012",MXM-A (3.0),"1024 MB, DDR3, 64 bit",850 MHz,800 MHz,192 / 16 / 8,35
Quadro NVS 450,G98,"Nov 11th, 2008",PCIe 1.0 x16,"256 MB, GDDR3, 64 bit",480 MHz,700 MHz,8 / 4 / 4,35
Quadro NVS 510M,G71,"Aug 21st, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",450 MHz,600 MHz,24 / 8 / 24 / 16,35
Radeon X300,RV370,"Sep 1st, 2004",PCIe 1.0 x16,"64 MB, DDR, 128 bit",375 MHz,200 MHz,4 / 2 / 4 / 4,36
Radeon X600,RV370,"Sep 1st, 2004",PCIe 1.0 x16,"256 MB, DDR, 128 bit",400 MHz,250 MHz,4 / 2 / 4 / 4,36
Radeon X600 PRO,RV380,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, DDR, 128 bit",400 MHz,300 MHz,4 / 2 / 4 / 4,36
Radeon X600 PRO,RV370,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, DDR, 128 bit",400 MHz,300 MHz,4 / 2 / 4 / 4,36
Radeon X600 SE,RV370,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, DDR, 64 bit",325 MHz,250 MHz,4 / 2 / 4 / 4,36
Radeon E8860,Venus,"Jan 25th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",575 MHz,1125 MHz,640 / 40 / 16,37
FireGL 9700 X1-256,R300,"Jul 1st, 2002",AGP 8x,"256 MB, DDR, 256 bit",325 MHz,310 MHz,8 / 4 / 8 / 8,37
FireGL 9700 X1-256p,R300,"Jul 1st, 2002",AGP Pro 8x,"256 MB, DDR, 256 bit",324 MHz,276 MHz,8 / 4 / 8 / 8,37
Radeon 9700,R300,"Jul 1st, 2002",AGP 8x,"128 MB, DDR, 256 bit",275 MHz,270 MHz,8 / 4 / 8 / 8,37
Radeon 9800,R350,"Mar 1st, 2003",AGP 8x,"128 MB, DDR, 256 bit",325 MHz,290 MHz,8 / 4 / 8 / 8,37
GeForce FX 5600,NV31,"Mar 6th, 2003",AGP 8x,"128 MB, DDR, 128 bit",325 MHz,250 MHz,4 / 2 / 4 / 4,37
Radeon X700 XT,RV410,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, GDDR3, 128 bit",475 MHz,525 MHz,8 / 6 / 8 / 8,38
GeForce GT 730,GK208B,"Jun 18th, 2014",PCIe 2.0 x8,"1024 MB, GDDR5, 64 bit",902 MHz,1253 MHz,384 / 32 / 8,38
GeForce GTS 260M,GT215,"Jun 15th, 2009",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",550 MHz,900 MHz,96 / 32 / 8,38
GeForce GTS 360M,GT215,"Jan 7th, 2010",MXM-II,"1024 MB, GDDR5, 128 bit",550 MHz,900 MHz,96 / 32 / 8,38
Quadro 410,GK107,"Aug 7th, 2012",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",706 MHz,891 MHz,192 / 16 / 8,38
Quadro FX 470,C79,"Sep 12th, 2007",PCI,System Shared,580 MHz,System Shared,16 / 8 / 4,38
Quadro FX 570,G84,"Sep 12th, 2007",PCIe 1.0 x16,"256 MB, DDR2, 128 bit",460 MHz,400 MHz,16 / 8 / 8,38
Radeon HD 6390,Redwood,"Jul 4th, 2011",PCIe 2.0 x16,"1024 MB, DDR2, 128 bit",550 MHz,500 MHz,320 / 16 / 8,39
Radeon HD 6490,Redwood,"Jul 4th, 2011",PCIe 2.0 x16,"1024 MB, DDR2, 128 bit",550 MHz,500 MHz,320 / 16 / 8,39
Radeon HD 6510,Redwood,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,400 / 20 / 8,39
Radeon HD 6510,Turks,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,667 MHz,320 / 16 / 8,39
Radeon HD 6530,Redwood,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,600 MHz,400 / 20 / 8,39
Radeon HD 6610,Redwood,"Mar 20th, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,400 / 20 / 8,39
Radeon HD 6830M,Granville,"Jan 4th, 2011",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",575 MHz,800 MHz,800 / 40 / 16,39
Radeon HD 7510 OEM,Turks,"Feb 1st, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,667 MHz,320 / 16 / 4,39
Radeon HD 7570 OEM,Redwood,"Mar 20th, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,400 / 20 / 8,39
Radeon HD 8510 OEM,Redwood,"Apr 24th, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,400 / 20 / 8,39
Radeon HD 5550,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",550 MHz,800 MHz,320 / 16 / 8,39
Radeon HD 5570,Turks,"Oct 11th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,320 / 16 / 4,39
Radeon HD 5570,Pinewood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",625 MHz,800 MHz,400 / 20 / 8,39
Radeon HD 5570,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,400 / 20 / 8,39
Radeon HD 5570 OEM,Redwood,"Feb 9th, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",550 MHz,667 MHz,320 / 16 / 8,39
Radeon HD 5630,Redwood,"Feb 15th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,390 MHz,320 / 16 / 8,39
Radeon E9171 MCM,Lexa,"Oct 3rd, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1124 MHz,1500 MHz,512 / 32 / 16,40
Radeon HD 7850M,Heathrow,"Apr 24th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",675 MHz,1000 MHz,640 / 40 / 16,40
Radeon X800 GT,R480,"Nov 1st, 2005",PCIe 1.0 x16,"128 MB, DDR, 256 bit",475 MHz,350 MHz,12 / 6 / 12 / 12,40
Radeon X800 GT,R430,"Nov 1st, 2005",PCIe 1.0 x16,"128 MB, DDR, 256 bit",475 MHz,493 MHz,8 / 6 / 8 / 8,40
Radeon X800 GT AGP,R481,"Nov 1st, 2005",AGP 8x,"256 MB, GDDR3, 256 bit",475 MHz,493 MHz,12 / 6 / 12 / 12,40
Radeon X800 GT AGP,R420,"Nov 8th, 2007",AGP 8x,"256 MB, GDDR3, 256 bit",473 MHz,493 MHz,8 / 6 / 8 / 8,40
GeForce 7600 GT,G73,"Mar 9th, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",560 MHz,700 MHz,12 / 5 / 12 / 8,40
GeForce 7600 GT AGP,G73,"Jan 8th, 2007",AGP 8x,"256 MB, GDDR3, 128 bit",560 MHz,700 MHz,12 / 5 / 12 / 8,40
GeForce 7600 GT Mac Edition,G73,"Sep 2nd, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",560 MHz,700 MHz,12 / 5 / 12 / 8,40
GeForce 8100 + nForce 720a,C78,"Apr 17th, 2007",PCI,System Shared,500 MHz,System Shared,16 / 8 / 4,40
GeForce 8200,C78,"Apr 17th, 2007",PCI,System Shared,500 MHz,System Shared,16 / 8 / 4,40
GeForce 8300,C78,"Apr 17th, 2007",PCI,System Shared,500 MHz,System Shared,16 / 8 / 4,40
GeForce 8300 GS,G86,"Apr 17th, 2007",PCIe 2.0 x16,"128 MB, DDR2, 64 bit",459 MHz,400 MHz,8 / 8 / 4,40
GeForce 8400 GS,G86,"Apr 17th, 2007",PCIe 1.0 x16,"256 MB, DDR2, 64 bit",459 MHz,400 MHz,16 / 8 / 4,40
GeForce 8400 GS PCI Rev. 2,GT218,"Apr 17th, 2007",PCI,"512 MB, DDR3, 64 bit",520 MHz,500 MHz,16 / 8 / 4,40
GeForce 9100,C78,"Apr 17th, 2007",PCI,System Shared,500 MHz,System Shared,16 / 8 / 4,40
GeForce 9200,C79,"Apr 17th, 2007",PCI,System Shared,450 MHz,System Shared,16 / 8 / 4,40
GeForce 9200,C78,"Apr 17th, 2007",PCI,System Shared,500 MHz,System Shared,16 / 8 / 4,40
GeForce 9300 + nForce 730i,C79,"Apr 17th, 2007",PCI,System Shared,450 MHz,System Shared,16 / 8 / 4,40
GeForce 9400,C79,"Apr 17th, 2007",PCI,System Shared,450 MHz,System Shared,16 / 8 / 4,40
GeForce 9400,C7A,"Apr 17th, 2007",PCI,System Shared,580 MHz,System Shared,16 / 8 / 4,40
GeForce 9400,C79,"Apr 17th, 2007",PCI,System Shared,450 MHz,System Shared,16 / 8 / 4,40
GeForce 9500 GS,G96,"Jul 29th, 2008",PCIe 2.0 x16,"512 MB, DDR2, 128 bit",550 MHz,504 MHz,32 / 16 / 8,40
GeForce 9500 GS Rev. 2,G96C,"Jul 29th, 2008",PCIe 2.0 x16,"512 MB, DDR2, 128 bit",500 MHz,500 MHz,32 / 16 / 8,40
Quadro 600,GF108,"Dec 13th, 2010",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",640 MHz,800 MHz,96 / 16 / 8,40
Quadro FX 580,G96C,"Apr 9th, 2009",PCIe 2.0 x16,"512 MB, GDDR3, 128 bit",450 MHz,800 MHz,32 / 16 / 8,40
Quadro M1000M,GM107,"Aug 18th, 2015",MXM-A (3.0),"2 GB, GDDR5, 128 bit",993 MHz,1253 MHz,512 / 32 / 16,40
Quadro NVS 420,G98,"Jan 20th, 2009",PCIe 1.0 x16,"256 MB, GDDR3, 64 bit",550 MHz,700 MHz,8 / 4 / 4,40
Quadro P1000 Mobile,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1303 MHz,1502 MHz,512 / 32 / 16,40
Quadro P600,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1329 MHz,1002 MHz,384 / 24 / 16,40
Quadro P620,GP107,"Feb 1st, 2018",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1266 MHz,1252 MHz,512 / 32 / 16,40
Quadro P620 Mobile,GP107,"Feb 1st, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1177 MHz,1502 MHz,512 / 32 / 16,40
Quadro T2000 Max-Q,TU117,"May 27th, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1200 MHz,1751 MHz,1024 / 64 / 32,40
T600,TU117,"Apr 12th, 2021",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",735 MHz,1250 MHz,640 / 40 / 32,40
T600 Mobile,TU117,"Apr 12th, 2021",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",930 MHz,1250 MHz,640 / 40 / 32,40
Radeon X1600 PRO,RV530,"Oct 1st, 2005",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",500 MHz,390 MHz,12 / 5 / 4 / 4,41
Radeon X1600 PRO AGP,RV530,"Oct 1st, 2007",AGP 8x,"256 MB, GDDR3, 128 bit",500 MHz,390 MHz,12 / 5 / 4 / 4,41
Quadro K420,GK107,"Jul 22nd, 2014",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",876 MHz,891 MHz,192 / 16 / 16,41
Quadro K600,GK107,"Mar 1st, 2013",PCIe 2.0 x16,"1024 MB, DDR3, 128 bit",876 MHz,891 MHz,192 / 16 / 16,41
Radeon X1600 XT,RV530,"Oct 1st, 2005",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",590 MHz,690 MHz,12 / 5 / 4 / 4,42
Quadro FX 1700,G84,"Sep 12th, 2007",PCIe 1.0 x16,"512 MB, DDR2, 256 bit",460 MHz,400 MHz,32 / 16 / 8,42
Quadro FX 1700 Mac Edition,G84,"Sep 27th, 2008",PCIe 1.0 x16,"512 MB, GDDR3, 128 bit",520 MHz,650 MHz,32 / 16 / 8,42
FirePro M6000,Heathrow,"Jul 1st, 2012",MXM-B (3.0),"2 GB, GDDR5, 128 bit",800 MHz,1000 MHz,640 / 40 / 16,43
FirePro V3800,Redwood,"Apr 26th, 2010",PCIe 2.0 x16,"512 MB, DDR3, 64 bit",650 MHz,900 MHz,400 / 20 / 8,43
GeForce GT 320 OEM,GT215,"Feb 2nd, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",540 MHz,790 MHz,72 / 24 / 8,43
Radeon HD 6570,Thames,"Feb 7th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,480 / 24 / 8,44
Radeon HD 6570 OEM,Turks,"Feb 7th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,900 MHz,480 / 24 / 8,44
Radeon X1650 PRO,RV535,"Aug 23rd, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",600 MHz,700 MHz,12 / 5 / 4 / 4,44
Radeon X1650 PRO AGP,RV535,"Oct 15th, 2006",AGP 8x,"256 MB, GDDR3, 128 bit",600 MHz,700 MHz,12 / 5 / 4 / 4,44
Radeon X1700 FSC,RV535,"Nov 5th, 2007",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",587 MHz,695 MHz,12 / 5 / 4 / 4,44
Radeon X700,RV410,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, DDR, 128 bit",400 MHz,250 MHz,8 / 6 / 8 / 8,44
Radeon X700 AGP,RV410,"Sep 1st, 2004",AGP 8x,"128 MB, DDR, 128 bit",400 MHz,250 MHz,8 / 6 / 8 / 8,44
GeForce FX 5800,NV30,"Mar 6th, 2003",AGP 8x,"128 MB, GDDR2, 128 bit",400 MHz,400 MHz,4 / 2 / 8 / 4,44
FirePro S4000X,Venus,"Aug 7th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",725 MHz,1125 MHz,640 / 40 / 16,45
Radeon E6760 MXM,Turks,"May 2nd, 2011",MXM-A (3.0),"1024 MB, GDDR5, 128 bit",600 MHz,800 MHz,480 / 24 / 8,45
Radeon E6760 PCIe,Turks,"May 2nd, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",600 MHz,800 MHz,480 / 24 / 8,45
Radeon HD 6650A,Onega,"Apr 19th, 2011",MXM-A (3.0),"1024 MB, DDR3, 128 bit",600 MHz,900 MHz,480 / 24 / 8,45
Radeon HD 6670A,Turks,"Apr 19th, 2011",MXM-A (3.0),"1024 MB, GDDR5, 128 bit",600 MHz,1000 MHz,480 / 24 / 8,45
Radeon HD 7670A,Turks,"Jan 5th, 2012",MXM-A (3.0),"1024 MB, GDDR5, 128 bit",600 MHz,1000 MHz,480 / 24 / 8,45
Radeon HD 7870M,Heathrow,"Apr 24th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",800 MHz,1000 MHz,640 / 40 / 16,45
Radeon HD 8670A,Sun,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,320 / 20 / 8,45
Radeon HD 8670A,Mars,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,384 / 24 / 8,45
Radeon HD 8750A,Mars,"Feb 2nd, 2013",MXM-A (3.0),"1024 MB, DDR3, 64 bit",600 MHz,1000 MHz,384 / 24 / 8,45
Radeon RX 560 896SP,Polaris 21,"Jul 4th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,896 / 56 / 16,45
Radeon Vega 6,Cezanne,"Apr 13th, 2021",IGP,System Shared,300 MHz,System Shared,384 / 24 / 8,45
Radeon Vega 6 Mobile,Cezanne,"Apr 13th, 2021",IGP,System Shared,300 MHz,System Shared,384 / 24 / 8,45
Radeon Vega 7,Cezanne,"Apr 13th, 2021",IGP,System Shared,300 MHz,System Shared,448 / 28 / 8,45
Radeon Vega 7 Mobile,Cezanne,"Apr 13th, 2021",IGP,System Shared,300 MHz,System Shared,448 / 28 / 8,45
Radeon Vega 8,Cezanne,"Jan 12th, 2021",IGP,System Shared,300 MHz,System Shared,512 / 32 / 8,45
Radeon Vega 8 Mobile,Cezanne,"Jan 12th, 2021",IGP,System Shared,300 MHz,System Shared,512 / 32 / 8,45
GameCube GPU,Flipper,"Aug 24th, 2000",IGP,"16 MB, SDR, 64 bit",162 MHz,162 MHz,4 / 1 / 4 / 4,45
Radeon HD 2600 XT,RV630,"Jun 28th, 2007",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",800 MHz,700 MHz,120 / 8 / 4,45
Radeon HD 2600 XT AGP,RV635,"Jun 28th, 2007",AGP 8x,"256 MB, DDR2, 128 bit",722 MHz,405 MHz,120 / 8 / 4,45
Radeon HD 2600 XT AGP,RV630,"Jun 28th, 2007",AGP 8x,"256 MB, GDDR3, 128 bit",800 MHz,800 MHz,120 / 8 / 4,45
Radeon HD 2600 XT Mac Edition,RV630,"Feb 21st, 2008",PCIe 1.0 x16,"256 MB, GDDR3, 128 bit",700 MHz,800 MHz,120 / 8 / 4,45
Wii GPU,Hollywood,"Nov 19th, 2006",IGP,"64 MB, GDDR3, 64 bit",243 MHz,243 MHz,4 / 1 / 4 / 4,45
HD Graphics,Haswell GT1,"Apr 29th, 2013",Ring Bus,System Shared,200 MHz,System Shared,80 / 10 / 1,45
HD Graphics,Haswell GT1,"Apr 29th, 2013",Ring Bus,System Shared,200 MHz,System Shared,80 / 10 / 1,45
HD Graphics,Ivy Bridge GT1,"Oct 1st, 2012",Ring Bus,System Shared,350 MHz,System Shared,48 / 6 / 1,45
HD Graphics 4000,Ivy Bridge GT2,"May 14th, 2012",Ring Bus,System Shared,650 MHz,System Shared,128 / 16 / 2,45
HD Graphics 4600,Haswell GT2,"Jun 3rd, 2013",Ring Bus,System Shared,350 MHz,System Shared,160 / 20 / 2,45
HD Graphics P4000,Ivy Bridge GT2,"May 14th, 2012",Ring Bus,System Shared,650 MHz,System Shared,128 / 16 / 1,45
Iris Pro Graphics 5200,Haswell GT3e,"Jun 3rd, 2013",Ring Bus,System Shared,200 MHz,System Shared,320 / 40 / 4,45
GeForce 710A,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16,45
GeForce 810M,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 64 bit",835 MHz,900 MHz,384 / 32 / 16,45
GeForce 820M,GK107,"Mar 21st, 2015",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16,45
GeForce 845M,GM107,"Feb 7th, 2015",PCIe 3.0 x16,"2 GB, DDR3, 64 bit",863 MHz,1001 MHz,512 / 32 / 16,45
GeForce 9700M GT,G96,"Jul 29th, 2008",MXM-II,"512 MB, GDDR3, 128 bit",625 MHz,800 MHz,32 / 16 / 8,45
GeForce GT 650M,GK107,"Mar 22nd, 2012",PCIe 3.0 x16,"1024 MB, DDR3, 128 bit",835 MHz,900 MHz,384 / 32 / 16,45
GeForce GT 650M Mac Edition,GK107,"Jul 12th, 2012",PCIe 3.0 x16,"512 MB, GDDR5, 128 bit",900 MHz,1254 MHz,384 / 32 / 16,45
GeForce GT 740M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",810 MHz,901 MHz,384 / 32 / 16,45
GeForce GT 745M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",549 MHz,1000 MHz,384 / 32 / 16,45
GeForce GT 745M,GK107,"Apr 1st, 2013",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",837 MHz,900 MHz,384 / 32 / 16,45
GeForce GTS 150M,G94,"Mar 3rd, 2009",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",400 MHz,800 MHz,64 / 32 / 16,45
GeForce GTX 850A,GM107,"Mar 17th, 2014",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",902 MHz,900 MHz,640 / 40 / 16,45
GeForce GTX 850M,GM107,"Mar 12th, 2014",PCIe 3.0 x16,"2 GB, DDR3, 128 bit",902 MHz,1001 MHz,640 / 40 / 16,45
GeForce Go 6800,NV41,"Nov 8th, 2004",MXM-III,"256 MB, GDDR3, 256 bit",300 MHz,550 MHz,12 / 5 / 12 / 12,45
GeForce Go 7900 GTX,G71,"Apr 18th, 2006",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",500 MHz,600 MHz,24 / 8 / 24 / 16,45
GeForce Go 7950 GTX,G71,"Oct 12th, 2006",MXM-III,"512 MB, GDDR3, 256 bit",575 MHz,700 MHz,24 / 8 / 24 / 16,45
Quadro 1000M,GF108,"Jan 13th, 2011",MXM-A (3.0),"2 GB, DDR3, 128 bit",700 MHz,900 MHz,96 / 16 / 4,45
Quadro FX 1500M,G71,"Apr 18th, 2006",MXM-II,"512 MB, GDDR3, 256 bit",375 MHz,500 MHz,20 / 7 / 20 / 16,45
Quadro FX 1800M,GT215,"Jun 15th, 2009",MXM-A (3.0),"1024 MB, GDDR5, 128 bit",561 MHz,550 MHz,72 / 24 / 8,45
Quadro FX 2500M,G71,"Sep 29th, 2005",MXM-III,"512 MB, GDDR3, 256 bit",500 MHz,600 MHz,24 / 8 / 24 / 16,45
Quadro FX 3500M,G71,"Mar 1st, 2007",MXM-III,"512 MB, GDDR3, 256 bit",575 MHz,600 MHz,24 / 8 / 24 / 16,45
Quadro FX 570M,G84,"Jun 1st, 2007",PCIe 1.0 x16,"512 MB, GDDR3, 128 bit",475 MHz,700 MHz,32 / 16 / 8,45
Quadro K1000M,GK107,"Jun 1st, 2012",MXM-A (3.0),"2 GB, DDR3, 128 bit",850 MHz,900 MHz,192 / 16 / 16,45
Quadro K1100M,GK107,"Jul 23rd, 2013",MXM-A (3.0),"2 GB, GDDR5, 128 bit",706 MHz,700 MHz,384 / 32 / 16,45
Quadro K1200,GM107,"Jan 28th, 2015",PCIe 2.0 x16,"4 GB, GDDR5, 128 bit",1058 MHz,1250 MHz,512 / 32 / 16,45
Quadro K620,GM107,"Jul 22nd, 2014",PCIe 2.0 x16,"2 GB, DDR3, 128 bit",1058 MHz,900 MHz,384 / 24 / 16,45
Quadro M1200 Mobile,GM107,"Jan 11th, 2017",MXM-A (3.0),"4 GB, GDDR5, 128 bit",991 MHz,1253 MHz,640 / 40 / 16,45
Playstation 2 GPU 65nm,EE+GS-65nm,"Jul 1st, 2007",IGP,"4 MB, eDRAM, 2560 bit",147 MHz,150 MHz,16 / 2 / 8 / 16,45
Playstation 2 GPU 90nm,EE+GS-90nm,"May 26th, 2005",IGP,"4 MB, eDRAM, 2560 bit",147 MHz,150 MHz,16 / 2 / 8 / 16,45
FireGL V3200,RV380,"Sep 1st, 2004",PCIe 1.0 x16,"128 MB, DDR, 128 bit",500 MHz,350 MHz,4 / 2 / 4 / 4,46
GeForce FX 5700 Ultra,NV36,"Oct 23rd, 2003",AGP 8x,"128 MB, GDDR2, 128 bit",475 MHz,453 MHz,4 / 3 / 4 / 4,46
Radeon HD 7730,Cape Verde,"May 1st, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1125 MHz,384 / 24 / 8,47
Radeon HD 8730 OEM,Cape Verde,"Sep 5th, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1125 MHz,384 / 24 / 8,47
Radeon 9800 PRO,R360,"Oct 1st, 2003",AGP 8x,"256 MB, DDR, 256 bit",380 MHz,340 MHz,8 / 4 / 8 / 8,47
Radeon 9800 PRO,R350,"Mar 1st, 2003",AGP 8x,"128 MB, DDR, 256 bit",380 MHz,340 MHz,8 / 4 / 8 / 8,47
GeForce 6600 GT AGP,NV43,"Nov 14th, 2004",AGP 8x,"128 MB, GDDR3, 128 bit",500 MHz,475 MHz,8 / 3 / 8 / 4,47
GeForce 8600 GS,G84,"Apr 17th, 2007",PCIe 1.0 x16,"512 MB, DDR2, 128 bit",540 MHz,400 MHz,16 / 8 / 8,47
GeForce 8600 GT,G84,"Apr 17th, 2007",PCIe 1.0 x16,"512 MB, GDDR3, 128 bit",540 MHz,700 MHz,32 / 16 / 8,47
GeForce 8600 GT Mac Edition,G84,"Apr 17th, 2007",PCIe 1.0 x16,"128 MB, GDDR3, 128 bit",600 MHz,750 MHz,32 / 16 / 8,47
Quadro P1000,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1266 MHz,1253 MHz,640 / 40 / 32,47
Quadro P1000,GP107,"Feb 7th, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1354 MHz,1502 MHz,512 / 32 / 16,47
FirePro V3750,RV730,"Sep 11th, 2008",PCIe 2.0 x16,"256 MB, GDDR3, 128 bit",550 MHz,700 MHz,320 / 32 / 8,48
Radeon HD 4650,RV730,"Sep 10th, 2008",PCIe 2.0 x16,"256 MB, GDDR3, 128 bit",600 MHz,700 MHz,320 / 32 / 8,48
Radeon HD 4650 AGP,RV730,"Sep 10th, 2008",AGP 8x,"512 MB, DDR2, 128 bit",600 MHz,400 MHz,320 / 32 / 8,48
Radeon X1800 GTO,R520,"Mar 1st, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",500 MHz,495 MHz,12 / 8 / 12 / 12,48
Radeon X800 PRO,R423,"May 1st, 2004",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",475 MHz,450 MHz,12 / 6 / 12 / 12,48
Radeon X800 PRO AGP,R420,"May 1st, 2004",AGP 8x,"256 MB, GDDR3, 256 bit",475 MHz,450 MHz,12 / 6 / 12 / 12,48
GeForce 7900 GT,G71,"Mar 9th, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",450 MHz,660 MHz,24 / 8 / 24 / 16,48
Radeon X800 GTO,R423,"Dec 29th, 2007",PCIe 1.0 x16,"128 MB, DDR, 256 bit",400 MHz,350 MHz,12 / 6 / 12 / 12,49
