name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
Xeon MP 7030 Dual-Core,Paxville,2,2.833 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7030 Dual-Core,Paxville,2,2.8 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7040 Dual-Core,Paxville,2,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon MP 7041 Dual-Core,Paxville,2,3 GHz,Socket 604,90 nm,N/A,135 W,135
Xeon Silver 4314,Ice Lake-SP,16  / 32,2.4 to 3.4 GHz,Socket 4189,10 nm,24MB,135 W,135
Core 2 Extreme QX9770,Yorkfield,4,3.2 GHz,Socket 775,45 nm,N/A,136 W,136
Opteron 6180 SE,Magny-Cours,12,2.5 GHz,Socket G34,45 nm,12MB,140 W,140
Opteron 6282 SE,Interlagos,16,2.6 to 3.3 GHz,Socket G34,32 nm,8MB,140 W,140
Opteron 6284 SE,Interlagos,16,2.7 to 3.4 GHz,Socket G34,32 nm,8MB,140 W,140
Opteron 6386 SE,Abu Dhabi,16,2.8 to 3.5 GHz,Socket G34,32 nm,8MB,140 W,140
Phenom II X4 965 BE (140W),Deneb,4,3.4 GHz,Socket AM3,45 nm,6MB,140 W,140
Phenom X4 9950 BE (140W),Agena,4,2.6 GHz,Socket AM2+,65 nm,2MB,140 W,140
Ryzen Threadripper 1920,Zen,12  / 24,3.2 to 3.8 GHz,Socket SP3r2,14 nm,32MB,140 W,140
Core i7-5820K,Haswell-E,6  / 12,3.3 to 3.6 GHz,Socket 2011-3,22 nm,15MB,140 W,140
Core i7-5930K,Haswell-E,6  / 12,3.5 to 3.7 GHz,Socket 2011-3,22 nm,15MB,140 W,140
Core i7-5960X,Haswell-E,8  / 16,3 to 3.5 GHz,Socket 2011-3,22 nm,20MB,140 W,140
Core i7-6800K,Broadwell-E,6  / 12,3.4 to 3.6 GHz,Socket 2011-3,14 nm,15MB,140 W,140
Core i7-6850K,Broadwell-E,6  / 12,3.6 to 3.8 GHz,Socket 2011-3,14 nm,15MB,140 W,140
Core i7-6900K,Broadwell-E,8  / 16,3.2 to 3.7 GHz,Socket 2011-3,14 nm,20MB,140 W,140
Core i7-6950X,Broadwell-E,10  / 20,3 to 3.5 GHz,Socket 2011-3,14 nm,25MB,140 W,140
Core i7-7800X,Skylake-X,6  / 12,3.5 to 4 GHz,Socket 2066,14 nm,8.25MB,140 W,140
Core i7-7820X,Skylake-X,8  / 16,3.6 to 4.5 GHz,Socket 2066,14 nm,11MB,140 W,140
Core i9-7900X,Skylake-X,10  / 20,3.3 to 4.5 GHz,Socket 2066,14 nm,14MB,140 W,140
Core i9-7920X,Skylake-X,12  / 24,2.9 to 4.4 GHz,Socket 2066,14 nm,16.5MB,140 W,140
Xeon E5-1603 v3,Haswell-EP,4,2.8 GHz,Socket 2011-3,22 nm,10MB,140 W,140
Xeon E5-1607 v3,Haswell-EP,4,3.1 GHz,Socket 2011-3,22 nm,10MB,140 W,140
Xeon E5-1620 v3,Haswell-EP,4  / 8,3.5 to 3.6 GHz,Socket 2011-3,22 nm,10MB,140 W,140
Xeon E5-1620 v4,Broadwell-EP,4  / 8,3.5 to 3.8 GHz,Socket 2011-3,14 nm,10MB,140 W,140
Xeon E5-1630 v3,Haswell-EP,4  / 8,3.7 to 3.8 GHz,Socket 2011-3,22 nm,10MB,140 W,140
Xeon E5-1630 v4,Broadwell-EP,4  / 8,3.7 to 4 GHz,Socket 2011-3,14 nm,10MB,140 W,140
Xeon E5-1650 v3,Haswell-EP,6  / 12,3.5 to 3.8 GHz,Socket 2011-3,22 nm,15MB,140 W,140
Xeon E5-1650 v4,Broadwell-EP,6  / 12,3.6 to 4 GHz,Socket 2011-3,14 nm,15MB,140 W,140
Xeon E5-1660 v3,Haswell-EP,8  / 16,3 to 3.5 GHz,Socket 2011-3,22 nm,20MB,140 W,140
Xeon E5-1660 v4,Broadwell-EP,8  / 16,3.2 to 3.8 GHz,Socket 2011-3,14 nm,20MB,140 W,140
Xeon E5-1680 v3,Haswell-EP,8  / 16,3.2 to 3.8 GHz,Socket 2011-3,22 nm,20MB,140 W,140
Xeon E5-1680 v4,Broadwell-EP,8  / 16,3.4 to 4 GHz,Socket 2011-3,14 nm,20MB,140 W,140
Xeon E7-8860 v3,Haswell-EX,16  / 32,2.2 to 3.2 GHz,Socket 2011-3,22 nm,40MB,140 W,140
Xeon E7-8870 v3,Haswell-EX,18  / 36,2.1 to 2.9 GHz,Socket 2011-3,22 nm,45MB,140 W,140
Xeon E7-8893 v3,Haswell-EX,4  / 8,3.2 to 3.5 GHz,Socket 2011-3,22 nm,45MB,140 W,140
Xeon Gold 5315Y,Ice Lake-SP,8  / 16,3.2 to 3.6 GHz,Socket 4189,10 nm,12MB,140 W,140
Xeon W-2133,Skylake-W,6  / 12,3.6 to 3.9 GHz,Socket 2066,14 nm,8.25MB,140 W,140
Xeon W-2135,Skylake-W,6  / 12,3.7 to 4.5 GHz,Socket 2066,14 nm,8.25MB,140 W,140
Xeon W-2145,Skylake-W,8  / 16,3.7 to 4.5 GHz,Socket 2066,14 nm,11MB,140 W,140
Xeon W-2155,Skylake-W,10  / 20,3.3 to 4.5 GHz,Socket 2066,14 nm,13.75MB,140 W,140
Xeon W-2170B,Skylake-W,14  / 28,2.5 to 4.3 GHz,Socket 2066,14 nm,19.25MB,140 W,140
Xeon W-2175,Skylake-W,14  / 28,2.5 to 4.3 GHz,Socket 2066,14 nm,19.25MB,140 W,140
Xeon W-2191B,Skylake-W,18  / 36,2.3 to 4.3 GHz,Socket 2066,14 nm,24.75MB,140 W,140
Xeon W-2195,Skylake-W,18  / 36,2.3 to 4.3 GHz,Socket 2066,14 nm,24.75MB,140 W,140
Xeon E5-2696 v3,Haswell-EP,18  / 36,2.3 to 3.8 GHz,Socket 2011-3,22 nm,45MB,145 W,145
Xeon E5-2697 v3,Haswell-EP,14  / 28,2.6 to 3.6 GHz,Socket 2011-3,22 nm,35MB,145 W,145
Xeon E5-2699 v3,Haswell-EP,18  / 36,2.3 to 3.6 GHz,Socket 2011-3,22 nm,45MB,145 W,145
Xeon E5-2699A v4,Broadwell-EP,22  / 44,2.4 to 3.6 GHz,Socket 2011-3,14 nm,55MB,145 W,145
Xeon Gold 5423N,Sapphire Rapids,20  / 40,2.1 to 4 GHz,Socket 4677,10 nm,37.5MB,145 W,145
Core 2 Extreme QX9775,Yorkfield,4,3.2 GHz,Socket 771,45 nm,N/A,150 W,150
Core i7-3970X,Sandy Bridge-E,6  / 12,3.5 to 4 GHz,Socket 2011,32 nm,15MB,150 W,150
Core i9-12900KS,Alder Lake-S,16  / 24,3.4 to 5.5 GHz,Socket 1700,10 nm,30MB,150 W,150
Core i9-13900KS,Raptor Lake-S,24  / 32,3.2 to 6 GHz,Socket 1700,10 nm,36MB,150 W,150
Xeon 7130M,Tulsa,2  / 4,3.2 GHz,Socket 604,65 nm,8MB,150 W,150
Xeon 7130N,Tulsa,2  / 4,3.166 GHz,Socket 604,65 nm,8MB,150 W,150
Xeon 7140M,Tulsa,2  / 4,3.4 GHz,Socket 604,65 nm,16MB,150 W,150
Xeon 7140N,Tulsa,2  / 4,3.333 GHz,Socket 604,65 nm,16MB,150 W,150
Xeon 7150N,Tulsa,2  / 4,3.5 GHz,Socket 604,65 nm,16MB,150 W,150
Xeon E5-2687W,Sandy Bridge-EP,8  / 16,3.1 to 3.8 GHz,Socket 2011,32 nm,20MB,150 W,150
Xeon E7-8880 v3,Haswell-EX,18  / 36,2.3 to 3.1 GHz,Socket 2011-3,22 nm,45MB,150 W,150
Xeon Gold 5317,Ice Lake-SP,12  / 24,3 to 3.6 GHz,Socket 4189,10 nm,18MB,150 W,150
Xeon Gold 5318H,Cooper Lake-SP,18  / 36,2.5 to 3.8 GHz,Socket 4189,14 nm,24.75MB,150 W,150
Xeon Gold 5318N,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,150 W,150
Xeon Gold 5320H,Cooper Lake-SP,20  / 40,2.4 to 4.2 GHz,Socket 4189,14 nm,27.5MB,150 W,150
Xeon Gold 5320T,Ice Lake-SP,20  / 40,2.3 to 3.5 GHz,Socket 4189,10 nm,30MB,150 W,150
Xeon Gold 5415+,Sapphire Rapids,8  / 16,2.9 to 4.1 GHz,Socket 4677,10 nm,22.5MB,150 W,150
Xeon Gold 5416S,Sapphire Rapids,16  / 32,2 to 4 GHz,Socket 4677,10 nm,30MB,150 W,150
Xeon Gold 6330H,Cooper Lake-SP,24  / 48,2 to 3.7 GHz,Socket 4189,14 nm,33MB,150 W,150
Xeon Platinum 8353H,Cooper Lake-SP,18  / 36,2.5 to 3.8 GHz,Socket 4189,14 nm,24.75MB,150 W,150
Xeon Silver 4316,Ice Lake-SP,20  / 40,2.3 to 3.4 GHz,Socket 4189,10 nm,30MB,150 W,150
Xeon Silver 4410T,Sapphire Rapids,10  / 20,2.7 to 4 GHz,Socket 4677,10 nm,26.25MB,150 W,150
Xeon Silver 4410Y,Sapphire Rapids,12  / 24,2 to 3.9 GHz,Socket 4677,10 nm,30MB,150 W,150
EPYC 7262,Rome,8  / 16,3.1 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7302,Rome,16  / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7302P,Rome,16  / 32,3 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7313,Milan,16  / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7313P,Milan,16  / 32,3 to 3.7 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7352,Rome,24  / 48,2.4 to 3.3 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7452,Rome,32  / 64,2.2 to 3.35 GHz,Socket SP3,7 nm,128MB,155 W,155
EPYC 7F52,Rome,16  / 32,3.5 to 3.9 GHz,Socket SP3,7 nm,256MB,155 W,155
Xeon E5-2687W v3,Haswell-EP,10  / 20,3.1 to 3.5 GHz,Socket 2011-3,22 nm,25MB,160 W,160
Xeon E5-2693 v3,Haswell-EP,12  / 24,2.8 to 3.4 GHz,Socket 2011-3,22 nm,30MB,160 W,160
Xeon Gold 5433N,Sapphire Rapids,20  / 40,2.3 to 4.1 GHz,Socket 4677,10 nm,37.5MB,160 W,160
Core i7-9800X,Skylake-X,8  / 16,3.8 to 4.4 GHz,Socket 2066,14 nm,16.5MB,165 W,165
Core i9-10900X,Cascade Lake-X,10  / 20,3.7 to 4.7 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10920X,Cascade Lake-X,12  / 24,3.5 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10940X,Cascade Lake-X,14  / 28,3.3 to 4.8 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-10980XE,Cascade Lake-X,18  / 36,3 to 4.8 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Core i9-7940X,Skylake-X,14  / 28,3.1 to 4.4 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-7960X,Skylake-X,16  / 32,2.8 to 4.4 GHz,Socket 2066,14 nm,22MB,165 W,165
Core i9-7980XE,Skylake-X,18  / 36,2.6 to 4.4 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Core i9-9820X,Skylake-X,10  / 20,3.3 to 4.2 GHz,Socket 2066,14 nm,16.5MB,165 W,165
Core i9-9900X,Skylake-X,10  / 20,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9920X,Skylake-X,12  / 24,3.5 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9940X,Skylake-X,14  / 28,3.3 to 4.5 GHz,Socket 2066,14 nm,19.25MB,165 W,165
Core i9-9960X,Skylake-X,16  / 32,3.1 to 4.5 GHz,Socket 2066,14 nm,22MB,165 W,165
Core i9-9980XE,Skylake-X,18  / 36,3 to 4.5 GHz,Socket 2066,14 nm,24.75MB,165 W,165
Xeon E5-2692 v3,Haswell-EP,12  / 24,3 to 3.6 GHz,Socket 2011-3,22 nm,30MB,165 W,165
Xeon E5-2698A v3,Haswell-EP,16  / 32,2.8 to 3.2 GHz,Socket 2011-3,22 nm,40MB,165 W,165
Xeon E7-8867 v3,Haswell-EX,16  / 32,2.5 to 3.3 GHz,Socket 2011-3,22 nm,45MB,165 W,165
Xeon E7-8890 v3,Haswell-EX,18  / 36,2.5 to 3.3 GHz,Socket 2011-3,22 nm,45MB,165 W,165
Xeon E7-8891 v3,Haswell-EX,10  / 20,2.8 to 3.5 GHz,Socket 2011-3,22 nm,45MB,165 W,165
Xeon Gold 5318S,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 5318Y,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 5411N,Sapphire Rapids,28  / 56,1.9 to 3.9 GHz,Socket 4677,10 nm,45MB,165 W,165
Xeon Gold 5418N,Sapphire Rapids,24  / 48,1.8 to 3.8 GHz,Socket 4677,10 nm,45MB,165 W,165
Xeon Gold 6328H,Cooper Lake-SP,16  / 32,2.8 to 4.3 GHz,Socket 4189,14 nm,22MB,165 W,165
Xeon Gold 6328HL,Cooper Lake-SP,16  / 32,2.8 to 4.3 GHz,Socket 4189,14 nm,22MB,165 W,165
Xeon Gold 6334,Ice Lake-SP,8  / 16,3.6 to 3.7 GHz,Socket 4189,10 nm,18MB,165 W,165
Xeon Gold 6338T,Ice Lake-SP,24  / 48,2.1 to 3.4 GHz,Socket 4189,10 nm,36MB,165 W,165
Xeon Gold 6348H,Cooper Lake-SP,24  / 48,2.3 to 4.2 GHz,Socket 4189,14 nm,33MB,165 W,165
Xeon Gold 6416H,Sapphire Rapids,18  / 36,2.2 to 4.2 GHz,Socket 4677,10 nm,45MB,165 W,165
Xeon Platinum 8260,Cascade Lake-SP,24  / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,165
Xeon Platinum 8260M,Cascade Lake-SP,24  / 48,2.4 to 3.9 GHz,Socket 3647,14 nm,35.75MB,165 W,165
Xeon Platinum 8276,Cascade Lake-SP,28  / 56,2.2 to 4 GHz,Socket 3647,14 nm,38.5MB,165 W,165
Xeon Silver 4416+,Sapphire Rapids,20  / 40,2 to 3.9 GHz,Socket 4677,10 nm,37.5MB,165 W,165
Xeon w3-2435,Sapphire Rapids,8  / 16,3.1 to 4.5 GHz,Socket 4677,10 nm,22.5MB,165 W,165
EPYC 7261,Naples,8  / 16,2.5 to 2.9 GHz,Socket SP3,14 nm,32MB,170 W,170
EPYC 7281,Naples,16  / 32,2.1 to 2.7 GHz,Socket SP3,14 nm,32MB,170 W,170
EPYC 7301,Naples,16  / 32,2.2 to 2.7 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7351,Naples,16  / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7351P,Naples,16  / 32,2.4 to 2.9 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7371,Naples,16  / 32,3.1 to 3.8 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7401,Naples,24  / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7401P,Naples,24  / 48,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
EPYC 7501,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,170 W,170
Ryzen 9 7900X,Raphael,12  / 24,4.7 to 5.6 GHz,Socket AM5,5 nm,64MB,170 W,170
Ryzen 9 7950X,Raphael,16  / 32,4.5 to 5.7 GHz,Socket AM5,5 nm,64MB,170 W,170
Xeon w5-2445,Sapphire Rapids,10  / 20,3.1 to 4.6 GHz,Socket 4677,10 nm,26.25MB,175 W,175
EPYC 72F3,Milan,8  / 16,3.7 to 4.1 GHz,Socket SP3,7 nm,256MB,180 W,180
EPYC 7402,Rome,24  / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7402P,Rome,24  / 48,2.8 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7413,Milan,24  / 48,2.65 to 3.6 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7451,Naples,24  / 48,2.3 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7502,Rome,32  / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7502P,Rome,32  / 64,2.5 to 3.35 GHz,Socket SP3,7 nm,128MB,180 W,180
EPYC 7551,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7551P,Naples,32  / 64,2 to 3 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7601,Naples,32  / 64,2.2 to 3.2 GHz,Socket SP3,14 nm,64MB,180 W,180
EPYC 7F32,Rome,8  / 16,3.7 to 3.9 GHz,Socket SP3,7 nm,128MB,180 W,180
Ryzen Threadripper 1900X,Zen,8  / 16,3.8 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1920X,Zen,12  / 24,3.5 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1940,Zen,14  / 28,3.2 to 3.7 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1940X,Zen,14  / 28,3.5 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1950,Zen,16  / 32,3.2 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 1950X,Zen,16  / 32,3.4 to 4 GHz,Socket SP3r2,14 nm,32MB,180 W,180
Ryzen Threadripper 2920X,Colfax,12  / 24,3.5 to 4.3 GHz,Socket SP3r2,12 nm,32MB,180 W,180
Ryzen Threadripper 2950X,Colfax,16  / 32,3.5 to 4.4 GHz,Socket SP3r2,12 nm,32MB,180 W,180
Xeon Gold 5320,Ice Lake-SP,26  / 52,2.2 to 3.4 GHz,Socket 4189,10 nm,39MB,185 W,185
Xeon Gold 5412U,Sapphire Rapids,24  / 48,2.1 to 3.9 GHz,Socket 4677,10 nm,45MB,185 W,185
Xeon Gold 5418Y,Sapphire Rapids,24  / 48,2 to 3.8 GHz,Socket 4677,10 nm,45MB,185 W,185
Xeon Gold 6312U,Ice Lake-SP,24  / 48,2.4 to 3.6 GHz,Socket 4189,10 nm,36MB,185 W,185
Xeon Gold 6326,Ice Lake-SP,16  / 32,2.9 to 3.5 GHz,Socket 4189,10 nm,24MB,185 W,185
Xeon Gold 6336Y,Ice Lake-SP,24  / 48,2.4 to 3.6 GHz,Socket 4189,10 nm,36MB,185 W,185
Xeon Gold 6338N,Ice Lake-SP,32  / 64,2.2 to 3.5 GHz,Socket 4189,10 nm,48MB,185 W,185
Xeon Gold 6418H,Sapphire Rapids,24  / 48,2.1 to 4 GHz,Socket 4677,10 nm,60MB,185 W,185
Xeon Gold 6421N,Sapphire Rapids,32  / 64,1.8 to 3.6 GHz,Socket 4677,10 nm,60MB,185 W,185
Xeon Gold 6426Y,Sapphire Rapids,16  / 32,2.5 to 4.1 GHz,Socket 4677,10 nm,37.5MB,185 W,185
Xeon Gold 6428N,Sapphire Rapids,32  / 64,1.8 to 3.8 GHz,Socket 4677,10 nm,60MB,185 W,185
Xeon Platinum 8352M,Ice Lake-SP,32  / 64,2.3 to 3.5 GHz,Socket 4189,10 nm,48MB,185 W,185
EPYC 7343,Milan,16  / 32,3.2 to 3.9 GHz,Socket SP3,7 nm,128MB,190 W,190
Xeon Platinum 8356H,Cooper Lake-SP,8  / 16,3.9 to 4.4 GHz,Socket 4189,14 nm,35.75MB,190 W,190
Xeon Gold 6434,Sapphire Rapids,8  / 16,3.7 to 4.1 GHz,Socket 4677,10 nm,22.5MB,195 W,195
Xeon Gold 6434H,Sapphire Rapids,8  / 16,3.7 to 4.1 GHz,Socket 4677,10 nm,22.5MB,195 W,195
Xeon Platinum 8352V,Ice Lake-SP,36  / 72,2.5 to 3.5 GHz,Socket 4189,10 nm,54MB,195 W,195
EPYC 7443,Milan,24  / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,200
EPYC 7443P,Milan,24  / 48,2.85 to 4 GHz,Socket SP3,7 nm,128MB,200 W,200
EPYC 7513,Milan,32  / 64,2.6 to 3.65 GHz,Socket SP3,7 nm,128MB,200 W,200
EPYC 7552,Rome,48  / 96,2.2 to 3.35 GHz,Socket SP3,7 nm,192MB,200 W,200
EPYC 7702,Rome,64  / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,200
EPYC 7702P,Rome,64  / 128,2 to 3.35 GHz,Socket SP3,7 nm,256MB,200 W,200
EPYC 9124,Genoa,16  / 32,3 to 3.7 GHz,Socket SP5,5 nm,64MB,200 W,200
EPYC 9224,Genoa,24  / 48,2.5 to 3.7 GHz,Socket SP5,5 nm,64MB,200 W,200
EPYC 9254,Genoa,24  / 48,2.9 to 4.15 GHz,Socket SP5,5 nm,128MB,200 W,200
EPYC Embedded 9124,Genoa,16  / 32,3 to 3.7 GHz,Socket SP5,5 nm,64MB,200 W,200
EPYC Embedded 9254,Genoa,24  / 48,2.9 to 4.15 GHz,Socket SP5,5 nm,128MB,200 W,200
Xeon Gold 6154,Skylake-SP,18  / 36,3 to 3.7 GHz,Socket 3647,14 nm,24.75MB,200 W,200
Xeon w5-2455X,Sapphire Rapids,12  / 24,3.2 to 4.6 GHz,Socket 4677,10 nm,30MB,200 W,200
Xeon w5-2465X,Sapphire Rapids,16  / 32,3.1 to 4.7 GHz,Socket 4677,10 nm,33.75MB,200 W,200
Xeon Gold 5420+,Sapphire Rapids,28  / 56,2 to 4.1 GHz,Socket 4677,10 nm,52.5MB,205 W,205
Xeon Gold 6314U,Ice Lake-SP,32  / 64,2.3 to 3.4 GHz,Socket 4189,10 nm,48MB,205 W,205
Xeon Gold 6330,Ice Lake-SP,28  / 56,2 to 3.1 GHz,Socket 4189,10 nm,42MB,205 W,205
Xeon Gold 6346,Ice Lake-SP,16  / 32,3.1 to 3.6 GHz,Socket 4189,10 nm,36MB,205 W,205
Xeon Gold 6354,Ice Lake-SP,18  / 36,3 to 3.6 GHz,Socket 4189,10 nm,39MB,205 W,205
Xeon Gold 6438M,Sapphire Rapids,32  / 64,2.2 to 3.9 GHz,Socket 4677,10 nm,60MB,205 W,205
Xeon Gold 6438N,Sapphire Rapids,32  / 64,2 to 3.6 GHz,Socket 4677,10 nm,60MB,205 W,205
Xeon Gold 6438Y+,Sapphire Rapids,32  / 64,2 to 4 GHz,Socket 4677,10 nm,60MB,205 W,205
Xeon Platinum 8180,Skylake-SP,28  / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8180M,Skylake-SP,28  / 56,2.5 to 3.8 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8268,Cascade Lake-SP,24  / 48,2.9 to 3.9 GHz,Socket 3647,14 nm,35.75MB,205 W,205
Xeon Platinum 8270,Cascade Lake-SP,26  / 52,2.7 to 4 GHz,Socket 3647,14 nm,35.75MB,205 W,205
Xeon Platinum 8280,Cascade Lake-SP,28  / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8280M,Cascade Lake-SP,28  / 56,2.7 to 4 GHz,Socket 3647,14 nm,38.5MB,205 W,205
Xeon Platinum 8352S,Ice Lake-SP,32  / 64,2.2 to 3.4 GHz,Socket 4189,10 nm,48MB,205 W,205
Xeon Platinum 8354H,Cooper Lake-SP,18  / 36,3.1 to 4.3 GHz,Socket 4189,14 nm,24.75MB,205 W,205
Xeon Platinum 8376H,Cooper Lake-SP,28  / 56,2.6 to 4.3 GHz,Socket 4189,14 nm,38.5MB,205 W,205
Xeon Platinum 8376HL,Cooper Lake-SP,28  / 56,2.6 to 4.3 GHz,Socket 4189,14 nm,38.5MB,205 W,205
EPYC 9334,Genoa,32  / 64,2.7 to 3.9 GHz,Socket SP5,5 nm,128MB,210 W,210
Xeon Phi 7210,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,215
Xeon Phi 7230,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,215 W,215
Xeon Phi 7250,Knights Landing,68  / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,215 W,215
FX-9370,Vishera,8,4.4 to 4.7 GHz,Socket AM3+,32 nm,8MB,220 W,220
FX-9590,Vishera,8,4.7 to 5 GHz,Socket AM3+,32 nm,8MB,220 W,220
Xeon W-3323,Ice Lake-W,12  / 24,3.5 to 4 GHz,Socket 4189,10 nm,18MB,220 W,220
EPYC 7453,Milan,28  / 56,2.75 to 3.45 GHz,Socket SP3,7 nm,64MB,225 W,225
EPYC 7542,Rome,32  / 64,2.9 to 3.4 GHz,Socket SP3,7 nm,128MB,225 W,225
EPYC 7543,Milan,32  / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7543P,Milan,32  / 64,2.8 to 3.7 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7642,Rome,48  / 96,2.4 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7643,Milan,48  / 96,2.3 to 3.6 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7713,Milan,64  / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7713P,Milan,64  / 128,2 to 3.675 GHz,Socket SP3,7 nm,256MB,225 W,225
EPYC 7742,Rome,64  / 128,2.25 to 3.4 GHz,Socket SP3,7 nm,256MB,225 W,225
Xeon Gold 6442Y,Sapphire Rapids,24  / 48,2.6 to 4 GHz,Socket 4677,10 nm,60MB,225 W,225
Xeon Gold 6448Y,Sapphire Rapids,32  / 64,2.1 to 4.1 GHz,Socket 4677,10 nm,60MB,225 W,225
Xeon Phi 5110P,Knights Corner,60  / 240,1053 MHz,PCIe x16,22 nm,N/A,225 W,225
Xeon Platinum 8351N,Ice Lake-SP,36  / 72,2.4 to 3.5 GHz,Socket 4189,10 nm,54MB,225 W,225
Xeon Platinum 8360H,Cooper Lake-SP,24  / 48,3 to 4.2 GHz,Socket 4189,14 nm,33MB,225 W,225
Xeon Platinum 8360HL,Cooper Lake-SP,24  / 48,3 to 4.2 GHz,Socket 4189,14 nm,33MB,225 W,225
Xeon w7-2475X,Sapphire Rapids,20  / 40,2.6 to 4.8 GHz,Socket 4677,10 nm,37.5MB,225 W,225
Xeon w7-2495X,Sapphire Rapids,24  / 48,2.5 to 4.8 GHz,Socket 4677,10 nm,45MB,225 W,225
Xeon Gold 6342,Ice Lake-SP,24  / 48,2.8 to 3.5 GHz,Socket 4189,10 nm,36MB,230 W,230
Xeon Phi 7210F,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Phi 7230F,Knights Landing,64  / 256,1300 to 1500 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Phi 7250F,Knights Landing,68  / 272,1400 to 1600 MHz,Socket 3647,14 nm,N/A,230 W,230
Xeon Gold 6348,Ice Lake-SP,28  / 56,2.6 to 3.5 GHz,Socket 4189,10 nm,42MB,235 W,235
EPYC 7373X,Milan-X,16  / 32,3.05 to 3.8 GHz,Socket SP3,7 nm,768MB,240 W,240
EPYC 73F3,Milan,16  / 32,3.5 to 4 GHz,Socket SP3,7 nm,256MB,240 W,240
EPYC 7473X,Milan-X,24  / 48,2.8 to 3.7 GHz,Socket SP3,7 nm,768MB,240 W,240
